Payment Date,Tender,Card Brand,Amount
08-Jun-2020 08:39 PM EDT,Debit Card,MC,6.47
08-Jun-2020 08:02 PM EDT,Cash,,12.94
08-Jun-2020 07:51 PM EDT,Debit Card,MC,19.41
08-Jun-2020 07:47 PM EDT,Cash,,12.94
08-Jun-2020 07:39 PM EDT,Debit Card,MC,12.94
08-Jun-2020 07:38 PM EDT,Debit Card,VISA,19.41
08-Jun-2020 07:37 PM EDT,Debit Card,VISA,19.41
08-Jun-2020 07:33 PM EDT,Debit Card,VISA,38.82
08-Jun-2020 07:24 PM EDT,Debit Card,MC,6.47
08-Jun-2020 07:23 PM EDT,Cash,,6.47
08-Jun-2020 07:22 PM EDT,Cash,,6.47
08-Jun-2020 07:15 PM EDT,Debit Card,MC,6.47
08-Jun-2020 07:15 PM EDT,Credit Card,DISCOVER,12.94
08-Jun-2020 07:14 PM EDT,Debit Card,MC,12.94
08-Jun-2020 07:12 PM EDT,Debit Card,MC,12.94
08-Jun-2020 07:06 PM EDT,Gift Cards,,5.88
08-Jun-2020 07:05 PM EDT,Gift Cards,,10
08-Jun-2020 07:05 PM EDT,Gift Cards,,10
08-Jun-2020 06:55 PM EDT,Cash,,19.41
08-Jun-2020 06:47 PM EDT,Debit Card,VISA,12.94
08-Jun-2020 06:43 PM EDT,Cash,,6.47
08-Jun-2020 06:43 PM EDT,Cash,,6.47
08-Jun-2020 06:42 PM EDT,Cash,,6.47
08-Jun-2020 06:34 PM EDT,Cash,,12.94
08-Jun-2020 06:34 PM EDT,Cash,,12.94
08-Jun-2020 06:23 PM EDT,Debit Card,MC,25.88
08-Jun-2020 05:52 PM EDT,Debit Card,VISA,12.94
08-Jun-2020 05:33 PM EDT,Cash,,12.94
08-Jun-2020 05:33 PM EDT,Cash,,19.41
08-Jun-2020 05:26 PM EDT,Cash,,12.94
08-Jun-2020 05:25 PM EDT,Cash,,12.94
08-Jun-2020 05:25 PM EDT,Cash,,6.47
08-Jun-2020 05:24 PM EDT,Cash,,6.47
08-Jun-2020 05:23 PM EDT,Cash,,12.94
08-Jun-2020 05:16 PM EDT,Cash,,6.47
08-Jun-2020 05:14 PM EDT,Credit Card,VISA,6.47
08-Jun-2020 05:13 PM EDT,Credit Card,VISA,6.47
08-Jun-2020 05:13 PM EDT,Debit Card,VISA,6.47
08-Jun-2020 04:38 PM EDT,Cash,,1.47
08-Jun-2020 04:37 PM EDT,Gift Cards,,5
08-Jun-2020 04:37 PM EDT,Cash,,6.47
08-Jun-2020 04:36 PM EDT,Cash,,4.7
08-Jun-2020 04:36 PM EDT,Gift Cards,,1.77
08-Jun-2020 04:36 PM EDT,Gift Cards,,3.23
08-Jun-2020 04:23 PM EDT,Credit Card,DISCOVER,12.94
08-Jun-2020 03:58 PM EDT,Debit Card,VISA,12.94
08-Jun-2020 03:54 PM EDT,Cash,,19.41
08-Jun-2020 03:40 PM EDT,Debit Card,MC,19.41
08-Jun-2020 03:30 PM EDT,Cash,,12.94
08-Jun-2020 03:28 PM EDT,Debit Card,MC,6.47
08-Jun-2020 03:20 PM EDT,Debit Card,VISA,6.47
08-Jun-2020 03:13 PM EDT,Cash,,12.94
08-Jun-2020 02:53 PM EDT,Credit Card,VISA,12.94
08-Jun-2020 02:47 PM EDT,Cash,,12.94
08-Jun-2020 02:45 PM EDT,Cash,,19.41
08-Jun-2020 02:41 PM EDT,Cash,,6.47
08-Jun-2020 02:25 PM EDT,Cash,,6.47
08-Jun-2020 02:12 PM EDT,Cash,,19.41
08-Jun-2020 02:11 PM EDT,Credit Card,MC,2.16
08-Jun-2020 02:10 PM EDT,Credit Card,MC,6.47
08-Jun-2020 01:58 PM EDT,Credit Card,MC,19.41
08-Jun-2020 01:52 PM EDT,Credit Card,VISA,6.47
08-Jun-2020 01:52 PM EDT,Cash,,6.47
08-Jun-2020 01:27 PM EDT,Credit Card,DISCOVER,19.41
08-Jun-2020 12:56 PM EDT,Credit Card,VISA,12.94
08-Jun-2020 12:29 PM EDT,Credit Card,VISA,12.94
08-Jun-2020 12:20 PM EDT,Credit Card,VISA,6.47
08-Jun-2020 12:19 PM EDT,Cash,,6.47
07-Jun-2020 09:01 PM EDT,Cash,,20.78
07-Jun-2020 08:24 PM EDT,Credit Card,VISA,32.35
07-Jun-2020 07:34 PM EDT,Debit Card,MC,33.7
07-Jun-2020 07:32 PM EDT,Cash,,18.81
07-Jun-2020 07:00 PM EDT,Debit Card,VISA,13.9
07-Jun-2020 06:27 PM EDT,Cash,,20.36
07-Jun-2020 06:26 PM EDT,Credit Card,MC,20.5
07-Jun-2020 05:56 PM EDT,Debit Card,MC,20.09
07-Jun-2020 05:52 PM EDT,Debit Card,MC,5.62
07-Jun-2020 05:51 PM EDT,Debit Card,MC,23.31
07-Jun-2020 04:53 PM EDT,Credit Card,VISA,18.2
07-Jun-2020 04:31 PM EDT,Debit Card,MC,7.72
07-Jun-2020 04:04 PM EDT,Credit Card,DISCOVER,19.66
07-Jun-2020 03:29 PM EDT,Cash,,33.42
07-Jun-2020 03:03 PM EDT,Debit Card,MC,17.41
07-Jun-2020 02:51 PM EDT,Debit Card,MC,7.86
07-Jun-2020 02:50 PM EDT,Credit Card,VISA,5.48
07-Jun-2020 02:33 PM EDT,Cash,,6.32
07-Jun-2020 02:20 PM EDT,Debit Card,VISA,8.14
07-Jun-2020 02:19 PM EDT,Debit Card,VISA,26.16
07-Jun-2020 01:59 PM EDT,Cash,,4.91
07-Jun-2020 01:20 PM EDT,Cash,,8.99
07-Jun-2020 12:54 PM EDT,Credit Card,VISA,25
07-Jun-2020 12:51 PM EDT,Cash,,5.34
07-Jun-2020 12:39 PM EDT,Cash,,16.57
06-Jun-2020 08:41 PM EDT,Credit Card,DISCOVER,15.87
06-Jun-2020 06:26 PM EDT,Cash,,15.87
06-Jun-2020 06:22 PM EDT,Credit Card,VISA,13.06
06-Jun-2020 05:03 PM EDT,Cash,,7.72
06-Jun-2020 05:00 PM EDT,Credit Card,MC,14.32
06-Jun-2020 04:36 PM EDT,Credit Card,MC,8.42
06-Jun-2020 04:30 PM EDT,Cash,,7.86
06-Jun-2020 04:08 PM EDT,Cash,,16.01
06-Jun-2020 03:05 PM EDT,Credit Card,VISA,15.72
06-Jun-2020 03:03 PM EDT,Credit Card,VISA,21.2
06-Jun-2020 02:48 PM EDT,Credit Card,VISA,8.28
06-Jun-2020 02:08 PM EDT,Credit Card,VISA,15.87
06-Jun-2020 01:05 PM EDT,Credit Card,DISCOVER,13.2
06-Jun-2020 01:04 PM EDT,Cash,,8.42
05-Jun-2020 08:43 PM EDT,Credit Card,VISA,12.78
05-Jun-2020 08:42 PM EDT,Credit Card,AMEX,14.32
05-Jun-2020 08:16 PM EDT,Cash,,15.02
05-Jun-2020 08:11 PM EDT,Cash,,10.95
05-Jun-2020 07:49 PM EDT,Debit Card,MC,19.8
05-Jun-2020 07:39 PM EDT,Debit Card,VISA,18.67
05-Jun-2020 07:37 PM EDT,Cash,,5.34
05-Jun-2020 06:23 PM EDT,Debit Card,MC,24.22
05-Jun-2020 06:16 PM EDT,Debit Card,VISA,20.47
05-Jun-2020 06:14 PM EDT,Cash,,2.95
05-Jun-2020 06:09 PM EDT,Cash,,20.22
05-Jun-2020 05:59 PM EDT,Debit Card,VISA,17.13
05-Jun-2020 05:51 PM EDT,Cash,,16.43
05-Jun-2020 04:39 PM EDT,Debit Card,VISA,4.21
05-Jun-2020 04:39 PM EDT,Credit Card,MC,7.44
05-Jun-2020 04:38 PM EDT,Cash,,5.05
05-Jun-2020 04:36 PM EDT,Credit Card,MC,8.85
05-Jun-2020 04:26 PM EDT,Debit Card,VISA,24.55
05-Jun-2020 03:36 PM EDT,Cash,,6.07
05-Jun-2020 03:35 PM EDT,Cash,,5.84
05-Jun-2020 03:35 PM EDT,Cash,,4.6
05-Jun-2020 01:45 PM EDT,Debit Card,MC,7.16
05-Jun-2020 11:59 AM EDT,Cash,,6.74
05-Jun-2020 11:58 AM EDT,Debit Card,VISA,9.55
05-Jun-2020 11:58 AM EDT,Debit Card,MC,9.69
04-Jun-2020 08:45 PM EDT,Cash,,0.01
04-Jun-2020 07:24 PM EDT,Credit Card,MC,5.76
04-Jun-2020 07:24 PM EDT,Credit Card,VISA,5.48
04-Jun-2020 07:23 PM EDT,Debit Card,VISA,5.76
04-Jun-2020 07:11 PM EDT,Cash,,18.95
04-Jun-2020 07:02 PM EDT,Debit Card,MC,8.42
04-Jun-2020 06:36 PM EDT,Cash,,16.99
04-Jun-2020 06:30 PM EDT,Cash,,23.03
04-Jun-2020 04:20 PM EDT,Debit Card,VISA,11.65
04-Jun-2020 04:14 PM EDT,Credit Card,MC,9.97
04-Jun-2020 03:45 PM EDT,Debit Card,VISA,25.13
04-Jun-2020 03:35 PM EDT,Credit Card,VISA,6.18
04-Jun-2020 03:34 PM EDT,Credit Card,MC,22.74
04-Jun-2020 03:19 PM EDT,Debit Card,MC,16.43
04-Jun-2020 03:17 PM EDT,Credit Card,VISA,20.64
04-Jun-2020 03:01 PM EDT,Credit Card,MC,10.28
04-Jun-2020 02:31 PM EDT,Credit Card,VISA,26.82
04-Jun-2020 02:26 PM EDT,Cash,,6.74
04-Jun-2020 02:22 PM EDT,Credit Card,VISA,19.66
04-Jun-2020 01:41 PM EDT,Cash,,3.51
04-Jun-2020 01:25 PM EDT,Cash,,0.01
04-Jun-2020 01:16 PM EDT,Credit Card,MC,24.43
03-Jun-2020 07:52 PM EDT,Cash,,10.53
03-Jun-2020 07:51 PM EDT,Credit Card,MC,14.74
03-Jun-2020 07:36 PM EDT,Credit Card,VISA,15.58
03-Jun-2020 06:55 PM EDT,Credit Card,VISA,12.78
03-Jun-2020 06:47 PM EDT,Cash,,8.85
03-Jun-2020 06:12 PM EDT,Cash,,12.21
03-Jun-2020 05:19 PM EDT,Credit Card,VISA,27.66
03-Jun-2020 03:43 PM EDT,Cash,,6.74
03-Jun-2020 03:17 PM EDT,Credit Card,VISA,25.41
03-Jun-2020 03:07 PM EDT,Cash,,9.69
03-Jun-2020 02:27 PM EDT,Cash,,12.36
03-Jun-2020 12:20 PM EDT,Cash,,10.11
02-Jun-2020 07:49 PM EDT,Cash,,14.46
02-Jun-2020 06:58 PM EDT,Credit Card,MC,7.44
02-Jun-2020 06:02 PM EDT,Credit Card,MC,13.48
02-Jun-2020 04:49 PM EDT,Credit Card,DISCOVER,12.64
02-Jun-2020 04:33 PM EDT,Credit Card,VISA,8.85
02-Jun-2020 04:15 PM EDT,Credit Card,MC,6.04
02-Jun-2020 03:50 PM EDT,Cash,,22.6
02-Jun-2020 03:46 PM EDT,Cash,,11.51
02-Jun-2020 03:03 PM EDT,Cash,,5.34
02-Jun-2020 12:53 PM EDT,Credit Card,MC,8.56
02-Jun-2020 12:53 PM EDT,Cash,,7.58
02-Jun-2020 12:52 PM EDT,Credit Card,VISA,11.79
01-Jun-2020 08:45 PM EDT,Credit Card,VISA,6.47
01-Jun-2020 08:45 PM EDT,Debit Card,MC,6.47
01-Jun-2020 08:44 PM EDT,Credit Card,VISA,6.47
01-Jun-2020 07:54 PM EDT,Credit Card,VISA,12.94
01-Jun-2020 07:44 PM EDT,Credit Card,VISA,12.94
01-Jun-2020 07:35 PM EDT,Credit Card,MC,7.94
01-Jun-2020 07:35 PM EDT,Credit Card,VISA,5
01-Jun-2020 07:02 PM EDT,Credit Card,MC,19.41
01-Jun-2020 07:02 PM EDT,Credit Card,VISA,12.94
01-Jun-2020 06:50 PM EDT,Credit Card,MC,12.94
01-Jun-2020 06:16 PM EDT,Credit Card,MC,12.94
01-Jun-2020 06:05 PM EDT,Credit Card,MC,38.82
01-Jun-2020 05:56 PM EDT,Cash,,6.47
01-Jun-2020 05:53 PM EDT,Cash,,6.47
01-Jun-2020 05:52 PM EDT,Cash,,6.47
01-Jun-2020 05:52 PM EDT,Cash,,6.47
01-Jun-2020 05:33 PM EDT,Credit Card,VISA,12.94
01-Jun-2020 05:32 PM EDT,Credit Card,MC,12.94
01-Jun-2020 05:32 PM EDT,Debit Card,MC,6.47
01-Jun-2020 05:31 PM EDT,Debit Card,MC,12.94
01-Jun-2020 05:26 PM EDT,Credit Card,MC,6.47
01-Jun-2020 05:01 PM EDT,Credit Card,VISA,19.41
01-Jun-2020 04:53 PM EDT,Cash,,12.94
01-Jun-2020 04:29 PM EDT,Cash,,12.94
01-Jun-2020 04:20 PM EDT,Credit Card,VISA,6.47
01-Jun-2020 04:17 PM EDT,Credit Card,VISA,6.47
01-Jun-2020 03:59 PM EDT,Credit Card,MC,12.94
01-Jun-2020 03:51 PM EDT,Cash,,12.94
01-Jun-2020 03:43 PM EDT,Credit Card,MC,6.47
01-Jun-2020 03:42 PM EDT,Credit Card,MC,6.47
01-Jun-2020 03:25 PM EDT,Cash,,6.47
01-Jun-2020 03:24 PM EDT,Credit Card,MC,12.94
01-Jun-2020 03:06 PM EDT,Credit Card,VISA,12.94
01-Jun-2020 03:05 PM EDT,Credit Card,VISA,6.47
01-Jun-2020 03:04 PM EDT,Cash,,19.41
01-Jun-2020 03:02 PM EDT,Gift Cards,,10
01-Jun-2020 03:02 PM EDT,Gift Cards,,0.59
01-Jun-2020 03:00 PM EDT,Credit Card,DISCOVER,12.94
01-Jun-2020 02:53 PM EDT,Cash,,12.94
01-Jun-2020 02:45 PM EDT,Credit Card,VISA,12.94
01-Jun-2020 02:15 PM EDT,Cash,,6.47
01-Jun-2020 02:12 PM EDT,Cash,,12.94
01-Jun-2020 01:48 PM EDT,Credit Card,MC,6.47
01-Jun-2020 12:39 PM EDT,Credit Card,MC,12.94
31-May-2020 06:58 PM EDT,Credit Card,MC,29.06
31-May-2020 06:50 PM EDT,Cash,,16.43
31-May-2020 05:37 PM EDT,Cash,,22.46
31-May-2020 05:28 PM EDT,Cash,,7.3
31-May-2020 05:01 PM EDT,Credit Card,MC,17.27
31-May-2020 04:38 PM EDT,Credit Card,VISA,15.02
31-May-2020 03:53 PM EDT,Cash,,31.59
31-May-2020 03:45 PM EDT,Credit Card,VISA,6.46
31-May-2020 03:44 PM EDT,Cash,,7.44
31-May-2020 03:01 PM EDT,Credit Card,MC,23.39
31-May-2020 02:03 PM EDT,Credit Card,VISA,17.78
31-May-2020 02:02 PM EDT,Cash,,7.02
31-May-2020 01:15 PM EDT,Cash,,19.52
30-May-2020 07:13 PM EDT,Credit Card,MC,10.95
30-May-2020 07:12 PM EDT,Credit Card,VISA,9.69
30-May-2020 07:01 PM EDT,Credit Card,MC,16.99
30-May-2020 06:07 PM EDT,Credit Card,VISA,14.6
30-May-2020 05:42 PM EDT,Credit Card,MC,9.97
30-May-2020 05:14 PM EDT,Cash,,15.54
30-May-2020 04:58 PM EDT,Credit Card,MC,12.5
30-May-2020 04:57 PM EDT,Cash,,19.8
30-May-2020 04:19 PM EDT,Cash,,10
30-May-2020 02:43 PM EDT,Credit Card,MC,4.91
30-May-2020 02:32 PM EDT,Credit Card,VISA,29.76
30-May-2020 02:31 PM EDT,Credit Card,MC,29.76
30-May-2020 02:31 PM EDT,Credit Card,MC,29.76
30-May-2020 02:31 PM EDT,Credit Card,MC,29.76
30-May-2020 02:23 PM EDT,Credit Card,MC,26.11
30-May-2020 02:08 PM EDT,Cash,,19.66
30-May-2020 01:28 PM EDT,Cash,,10.81
30-May-2020 01:22 PM EDT,Credit Card,DISCOVER,9.97
30-May-2020 01:21 PM EDT,Credit Card,DISCOVER,7.72
30-May-2020 01:20 PM EDT,Credit Card,DISCOVER,6.32
30-May-2020 12:44 PM EDT,Credit Card,VISA,7.39
30-May-2020 12:26 PM EDT,Credit Card,VISA,5.9
29-May-2020 08:39 PM EDT,Cash,,19.8
29-May-2020 07:49 PM EDT,Cash,,10.95
29-May-2020 07:39 PM EDT,Cash,,9.55
29-May-2020 07:28 PM EDT,Credit Card,VISA,15.72
29-May-2020 06:51 PM EDT,Cash,,8
29-May-2020 05:07 PM EDT,Cash,,7.72
29-May-2020 02:33 PM EDT,Debit Card,VISA,9.83
29-May-2020 02:31 PM EDT,Credit Card,VISA,14.09
29-May-2020 02:00 PM EDT,Credit Card,VISA,16.78
29-May-2020 01:30 PM EDT,Credit Card,MC,21.06
29-May-2020 12:55 PM EDT,Cash,,6.46
29-May-2020 12:04 PM EDT,Debit Card,MC,22.32
28-May-2020 08:49 PM EDT,Debit Card,MC,13.9
28-May-2020 08:49 PM EDT,Credit Card,MC,13.9
28-May-2020 08:49 PM EDT,Credit Card,MC,13.9
28-May-2020 08:25 PM EDT,Cash,,19.58
28-May-2020 07:14 PM EDT,Cash,,23.17
28-May-2020 07:12 PM EDT,Credit Card,VISA,18.95
28-May-2020 05:58 PM EDT,Debit Card,VISA,18.17
28-May-2020 05:54 PM EDT,Gift Cards,,5
28-May-2020 05:26 PM EDT,Debit Card,MC,20.08
28-May-2020 05:18 PM EDT,Credit Card,VISA,18.25
28-May-2020 05:16 PM EDT,Cash,,24.36
28-May-2020 04:59 PM EDT,Debit Card,VISA,28.18
28-May-2020 04:46 PM EDT,Credit Card,VISA,7.16
28-May-2020 04:41 PM EDT,Cash,,9.05
28-May-2020 04:40 PM EDT,Debit Card,MC,12.7
28-May-2020 04:37 PM EDT,Credit Card,VISA,11.16
28-May-2020 04:34 PM EDT,Cash,,9.41
28-May-2020 04:33 PM EDT,Credit Card,VISA,8.07
28-May-2020 03:40 PM EDT,Debit Card,MC,16.43
28-May-2020 02:21 PM EDT,Cash,,7.02
28-May-2020 01:10 PM EDT,Debit Card,VISA,35.1
27-May-2020 08:33 PM EDT,Cash,,8.85
27-May-2020 07:48 PM EDT,Debit Card,MC,19.23
27-May-2020 07:14 PM EDT,Cash,,25.83
27-May-2020 06:51 PM EDT,Debit Card,VISA,4.77
27-May-2020 06:50 PM EDT,Debit Card,VISA,7.58
27-May-2020 06:50 PM EDT,Cash,,7.58
27-May-2020 06:15 PM EDT,Credit Card,MC,6.04
27-May-2020 06:13 PM EDT,Debit Card,MC,18.25
27-May-2020 06:04 PM EDT,Cash,,4.91
27-May-2020 06:03 PM EDT,Credit Card,MC,7.86
27-May-2020 05:13 PM EDT,Cash,,8
27-May-2020 05:13 PM EDT,Cash,,14.74
27-May-2020 05:12 PM EDT,Cash,,7.58
27-May-2020 04:58 PM EDT,Credit Card,VISA,19.38
27-May-2020 04:55 PM EDT,Cash,,5.34
27-May-2020 04:40 PM EDT,Cash,,8.42
27-May-2020 03:56 PM EDT,Cash,,13.34
27-May-2020 03:52 PM EDT,Cash,,10.53
27-May-2020 02:25 PM EDT,Cash,,13.34
27-May-2020 02:08 PM EDT,Credit Card,MC,11.93
26-May-2020 07:09 PM EDT,Credit Card,VISA,27.1
26-May-2020 06:26 PM EDT,Cash,,21.06
26-May-2020 06:15 PM EDT,Debit Card,MC,13.2
26-May-2020 06:14 PM EDT,Cash,,8.94
26-May-2020 06:13 PM EDT,Cash,,9.83
26-May-2020 06:13 PM EDT,Debit Card,MC,5.48
26-May-2020 06:00 PM EDT,Debit Card,MC,7.86
26-May-2020 05:59 PM EDT,Cash,,8.42
26-May-2020 05:58 PM EDT,Debit Card,VISA,8
26-May-2020 04:42 PM EDT,Credit Card,MC,16.85
26-May-2020 03:34 PM EDT,Credit Card,MC,24.99
26-May-2020 03:26 PM EDT,Credit Card,VISA,18.53
26-May-2020 02:59 PM EDT,Credit Card,MC,8.7
26-May-2020 02:58 PM EDT,Debit Card,VISA,14.46
26-May-2020 02:46 PM EDT,Cash,,11.79
26-May-2020 02:11 PM EDT,Credit Card,VISA,24.29
26-May-2020 02:00 PM EDT,Debit Card,MC,20.08
25-May-2020 08:38 PM EDT,Cash,,12.94
25-May-2020 08:36 PM EDT,Cash,,6.47
25-May-2020 08:35 PM EDT,Debit Card,MC,6.47
25-May-2020 08:35 PM EDT,Debit Card,MC,6.47
25-May-2020 08:10 PM EDT,Credit Card,VISA,5.88
25-May-2020 08:10 PM EDT,Gift Cards,,20
25-May-2020 07:42 PM EDT,Cash,,12.94
25-May-2020 06:49 PM EDT,Debit Card,MC,6.47
25-May-2020 06:48 PM EDT,Debit Card,MC,6.47
25-May-2020 06:48 PM EDT,Debit Card,MC,6.47
25-May-2020 06:33 PM EDT,Cash,,12.94
25-May-2020 06:13 PM EDT,Credit Card,MC,12.94
25-May-2020 06:12 PM EDT,Cash,,6.47
25-May-2020 05:42 PM EDT,Debit Card,VISA,12.94
25-May-2020 05:16 PM EDT,Debit Card,MC,19.41
25-May-2020 04:54 PM EDT,Credit Card,VISA,12.94
25-May-2020 04:40 PM EDT,Debit Card,VISA,12.94
25-May-2020 04:23 PM EDT,Cash,,12.94
25-May-2020 04:21 PM EDT,Cash,,12.94
25-May-2020 03:54 PM EDT,Cash,,6.47
25-May-2020 03:37 PM EDT,Debit Card,VISA,19.41
25-May-2020 03:26 PM EDT,Credit Card,AMEX,19.41
25-May-2020 03:20 PM EDT,Debit Card,MC,12.94
25-May-2020 03:11 PM EDT,Gift Cards,,12.94
25-May-2020 03:02 PM EDT,Debit Card,MC,2.16
25-May-2020 02:58 PM EDT,Cash,,12.94
25-May-2020 02:57 PM EDT,Debit Card,MC,12.94
25-May-2020 02:55 PM EDT,Cash,,6.47
25-May-2020 02:55 PM EDT,Debit Card,VISA,6.47
25-May-2020 02:54 PM EDT,Debit Card,MC,12.94
25-May-2020 02:30 PM EDT,Cash,,6.47
25-May-2020 02:24 PM EDT,Credit Card,VISA,6.47
25-May-2020 01:17 PM EDT,Credit Card,VISA,12.94
25-May-2020 01:13 PM EDT,Credit Card,VISA,12.94
25-May-2020 12:25 PM EDT,Cash,,6.47
25-May-2020 12:14 PM EDT,Cash,,12.94
24-May-2020 07:51 PM EDT,Credit Card,VISA,9.97
24-May-2020 07:47 PM EDT,Debit Card,MC,31.31
24-May-2020 07:34 PM EDT,Debit Card,MC,23.24
24-May-2020 06:44 PM EDT,Cash,,9.69
24-May-2020 06:18 PM EDT,Debit Card,MC,17.41
24-May-2020 06:16 PM EDT,Credit Card,MC,4.21
24-May-2020 06:15 PM EDT,Credit Card,VISA,8.42
24-May-2020 06:08 PM EDT,Debit Card,MC,18.25
24-May-2020 06:07 PM EDT,Credit Card,DISCOVER,28.64
24-May-2020 06:06 PM EDT,Credit Card,VISA,28.08
24-May-2020 06:00 PM EDT,Cash,,32.99
24-May-2020 05:54 PM EDT,Cash,,7.02
24-May-2020 05:52 PM EDT,Gift Cards,,4.91
24-May-2020 05:51 PM EDT,Gift Cards,,4.49
24-May-2020 05:46 PM EDT,Cash,,12.28
24-May-2020 05:32 PM EDT,Debit Card,MC,26.25
24-May-2020 04:49 PM EDT,Cash,,19.23
24-May-2020 04:21 PM EDT,Debit Card,VISA,15.72
24-May-2020 04:13 PM EDT,Debit Card,VISA,14.28
24-May-2020 04:02 PM EDT,Cash,,15.16
24-May-2020 04:00 PM EDT,Debit Card,MC,7.72
24-May-2020 03:51 PM EDT,Credit Card,MC,19.66
24-May-2020 03:31 PM EDT,Debit Card,VISA,17.83
24-May-2020 03:30 PM EDT,Credit Card,VISA,9.83
24-May-2020 02:17 PM EDT,Credit Card,VISA,14.88
24-May-2020 02:16 PM EDT,Credit Card,MC,4.63
24-May-2020 01:56 PM EDT,Debit Card,VISA,18.81
23-May-2020 08:30 PM EDT,Cash,,18.11
23-May-2020 08:17 PM EDT,Debit Card,VISA,13.62
23-May-2020 08:16 PM EDT,Debit Card,VISA,3.78
23-May-2020 08:02 PM EDT,Cash,,13.48
23-May-2020 07:49 PM EDT,Cash,,6.74
23-May-2020 07:48 PM EDT,Debit Card,MC,17.83
23-May-2020 07:04 PM EDT,Cash,,6.04
23-May-2020 07:04 PM EDT,Debit Card,MC,6.74
23-May-2020 06:26 PM EDT,Cash,,18.95
23-May-2020 06:03 PM EDT,Cash,,5.34
23-May-2020 05:36 PM EDT,Credit Card,DISCOVER,23.45
23-May-2020 05:06 PM EDT,Debit Card,MC,16.99
23-May-2020 05:06 PM EDT,Cash,,11.65
23-May-2020 04:48 PM EDT,Debit Card,VISA,7.58
23-May-2020 04:47 PM EDT,Cash,,13.55
23-May-2020 04:30 PM EDT,Debit Card,MC,13.2
23-May-2020 04:28 PM EDT,Debit Card,MC,21.48
23-May-2020 04:11 PM EDT,Cash,,16.85
23-May-2020 04:11 PM EDT,Cash,,16.85
23-May-2020 03:28 PM EDT,Debit Card,MC,17.69
23-May-2020 03:22 PM EDT,Debit Card,MC,16.01
23-May-2020 03:19 PM EDT,Debit Card,MC,14.03
23-May-2020 03:14 PM EDT,Debit Card,VISA,16.99
23-May-2020 03:08 PM EDT,Cash,,25.97
23-May-2020 03:07 PM EDT,Debit Card,MC,13.9
23-May-2020 03:05 PM EDT,Cash,,9.83
23-May-2020 03:05 PM EDT,Debit Card,VISA,15.02
23-May-2020 02:14 PM EDT,Cash,,13.62
22-May-2020 08:23 PM EDT,Cash,,9.6
22-May-2020 08:15 PM EDT,Credit Card,VISA,14.88
22-May-2020 07:05 PM EDT,Cash,,19.99
22-May-2020 06:18 PM EDT,Cash,,16.29
22-May-2020 05:05 PM EDT,Debit Card,MC,18.81
22-May-2020 03:39 PM EDT,Debit Card,MC,20
21-May-2020 06:25 PM EDT,Debit Card,VISA,7.86
21-May-2020 06:24 PM EDT,Cash,,7.02
21-May-2020 06:23 PM EDT,Debit Card,VISA,14.46
21-May-2020 06:22 PM EDT,Debit Card,MC,6.6
21-May-2020 06:13 PM EDT,Cash,,20.22
21-May-2020 05:02 PM EDT,Debit Card,VISA,6.46
21-May-2020 05:02 PM EDT,Cash,,11.37
21-May-2020 05:01 PM EDT,Cash,,9.27
21-May-2020 05:00 PM EDT,Cash,,17.97
21-May-2020 05:00 PM EDT,Cash,,8.42
21-May-2020 04:55 PM EDT,Cash,,13.48
21-May-2020 04:13 PM EDT,Debit Card,VISA,5.62
21-May-2020 04:12 PM EDT,Debit Card,MC,22.6
21-May-2020 03:50 PM EDT,Debit Card,VISA,26.96
21-May-2020 03:11 PM EDT,Debit Card,MC,29.97
21-May-2020 02:44 PM EDT,Cash,,10.54
20-May-2020 07:45 PM EDT,Cash,,13.77
20-May-2020 07:45 PM EDT,Debit Card,VISA,6.74
20-May-2020 07:44 PM EDT,Debit Card,VISA,9.27
20-May-2020 04:30 PM EDT,Debit Card,VISA,3.65
20-May-2020 04:18 PM EDT,Debit Card,MC,7.44
20-May-2020 03:41 PM EDT,Debit Card,MC,9.27
20-May-2020 03:13 PM EDT,Cash,,18.11
20-May-2020 02:13 PM EDT,Debit Card,VISA,7.58
20-May-2020 02:07 PM EDT,Cash,,6.18
19-May-2020 07:33 PM EDT,Credit Card,VISA,32.29
19-May-2020 07:15 PM EDT,Credit Card,VISA,14.46
19-May-2020 06:29 PM EDT,Cash,,6.32
19-May-2020 05:17 PM EDT,Cash,,10.81
19-May-2020 04:12 PM EDT,Cash,,10.67
19-May-2020 04:11 PM EDT,Credit Card,VISA,9.97
19-May-2020 03:55 PM EDT,Credit Card,VISA,14.46
19-May-2020 03:09 PM EDT,Credit Card,MC,7.44
19-May-2020 03:08 PM EDT,Credit Card,MC,8.56
19-May-2020 02:59 PM EDT,Credit Card,MC,15.44
19-May-2020 02:39 PM EDT,Credit Card,VISA,14.18
18-May-2020 08:50 PM EDT,Credit Card,MC,12.94
18-May-2020 08:48 PM EDT,Credit Card,MC,6.47
18-May-2020 08:45 PM EDT,Credit Card,MC,6.47
18-May-2020 08:44 PM EDT,Credit Card,MC,6.47
18-May-2020 08:44 PM EDT,Credit Card,DISCOVER,6.47
18-May-2020 08:28 PM EDT,Cash,,12.94
18-May-2020 07:39 PM EDT,Credit Card,MC,32.35
18-May-2020 07:37 PM EDT,Cash,,12.94
18-May-2020 07:37 PM EDT,Credit Card,VISA,6.47
18-May-2020 07:28 PM EDT,Debit Card,MC,12.94
